plot,date,time,mn_shallow,sd_shallow,n_shallow,mn_deep,sd_deep,n_deep
Transition,20220617,23:00:00,0.511,0.038,16,0.416,0.02,8
Transition,20220618,00:00:00,0.511,0.038,16,0.416,0.02,8
Transition,20220618,01:00:00,0.511,0.038,16,0.416,0.02,8
Transition,20220618,02:00:00,0.51,0.038,16,0.416,0.02,8
Transition,20220618,03:00:00,0.51,0.038,16,0.416,0.02,8
Transition,20220618,04:00:00,0.511,0.038,16,0.416,0.02,8
Transition,20220618,05:00:00,0.511,0.038,16,0.416,0.02,8
Transition,20220618,06:00:00,0.51,0.038,16,0.416,0.02,8
Transition,20220618,07:00:00,0.51,0.038,16,0.416,0.02,8
Transition,20220618,08:00:00,0.51,0.038,16,0.416,0.02,8
Transition,20220618,09:00:00,0.51,0.038,16,0.416,0.02,8
Transition,20220618,10:00:00,0.51,0.038,16,0.416,0.02,8
Transition,20220618,11:00:00,0.511,0.038,16,0.416,0.02,8
Transition,20220618,12:00:00,0.51,0.038,16,0.416,0.02,8
Transition,20220618,13:00:00,0.51,0.038,16,0.416,0.02,8
Transition,20220618,14:00:00,0.511,0.038,16,0.416,0.02,8
Transition,20220618,15:00:00,0.511,0.038,16,0.416,0.02,8
Transition,20220618,16:00:00,0.511,0.038,16,0.416,0.02,8
Transition,20220618,17:00:00,0.511,0.037,16,0.416,0.02,8
Transition,20220618,18:00:00,0.51,0.036,16,0.416,0.02,8
Transition,20220618,19:00:00,0.51,0.036,16,0.416,0.02,8
Transition,20220618,20:00:00,0.51,0.035,16,0.416,0.02,8
Transition,20220618,21:00:00,0.51,0.035,16,0.416,0.02,8
Transition,20220618,22:00:00,0.51,0.036,16,0.416,0.02,8
Transition,20220618,23:00:00,0.51,0.035,16,0.416,0.02,8
Transition,20220619,00:00:00,0.509,0.035,16,0.416,0.02,8
Transition,20220619,01:00:00,0.509,0.035,16,0.416,0.02,8
Transition,20220619,02:00:00,0.509,0.035,16,0.416,0.02,8
Transition,20220619,03:00:00,0.509,0.035,16,0.416,0.02,8
Transition,20220619,04:00:00,0.509,0.035,16,0.416,0.02,8
Transition,20220619,05:00:00,0.508,0.035,16,0.416,0.02,8
Transition,20220619,06:00:00,0.508,0.035,16,0.416,0.02,8
Transition,20220619,07:00:00,0.508,0.035,16,0.416,0.02,8
Transition,20220619,08:00:00,0.508,0.035,16,0.416,0.02,8
Transition,20220619,09:00:00,0.508,0.035,16,0.416,0.02,8
Transition,20220619,10:00:00,0.507,0.035,16,0.415,0.02,8
Transition,20220619,11:00:00,0.506,0.036,16,0.416,0.02,8
Transition,20220619,12:00:00,0.506,0.037,16,0.415,0.02,8
Transition,20220619,13:00:00,0.505,0.037,16,0.415,0.02,8
Transition,20220619,14:00:00,0.505,0.037,16,0.415,0.02,8
Transition,20220619,15:00:00,0.505,0.037,16,0.415,0.02,8
Transition,20220619,16:00:00,0.504,0.037,16,0.415,0.02,8
Transition,20220619,17:00:00,0.501,0.036,16,0.415,0.02,8
Transition,20220619,18:00:00,0.5,0.036,16,0.415,0.02,8
Transition,20220619,19:00:00,0.498,0.036,16,0.415,0.021,8
Transition,20220619,20:00:00,0.497,0.036,16,0.415,0.021,8
Transition,20220619,21:00:00,0.497,0.036,16,0.415,0.021,8
Transition,20220619,22:00:00,0.496,0.036,16,0.415,0.021,8
Transition,20220619,23:00:00,0.495,0.036,16,0.415,0.021,8
Transition,20220620,00:00:00,0.495,0.036,16,0.415,0.021,8
Transition,20220620,01:00:00,0.494,0.035,16,0.415,0.021,8
Transition,20220620,02:00:00,0.494,0.035,16,0.414,0.021,8
Transition,20220620,03:00:00,0.493,0.035,16,0.414,0.021,8
Transition,20220620,04:00:00,0.493,0.035,16,0.414,0.021,8
Transition,20220620,05:00:00,0.492,0.035,16,0.414,0.021,8
Transition,20220620,06:00:00,0.492,0.035,16,0.414,0.021,8
Transition,20220620,07:00:00,0.491,0.035,16,0.414,0.021,8
Transition,20220620,08:00:00,0.49,0.035,16,0.413,0.022,8
Transition,20220620,09:00:00,0.489,0.035,16,0.413,0.022,8
Transition,20220620,10:00:00,0.488,0.035,16,0.413,0.022,8
Transition,20220620,11:00:00,0.488,0.036,16,0.413,0.022,8
Transition,20220620,12:00:00,0.486,0.036,16,0.413,0.021,8
Transition,20220620,13:00:00,0.485,0.035,16,0.413,0.022,8
Transition,20220620,14:00:00,0.484,0.034,16,0.413,0.022,8
Transition,20220620,15:00:00,0.483,0.034,16,0.412,0.022,8
Transition,20220620,16:00:00,0.482,0.033,16,0.412,0.022,8
Transition,20220620,17:00:00,0.481,0.033,16,0.412,0.022,8
Transition,20220620,18:00:00,0.481,0.033,16,0.412,0.022,8
Transition,20220620,19:00:00,0.481,0.033,16,0.412,0.022,8
Transition,20220620,20:00:00,0.48,0.032,16,0.412,0.022,8
Transition,20220620,21:00:00,0.48,0.032,16,0.412,0.022,8
Transition,20220620,22:00:00,0.48,0.032,16,0.412,0.022,8
Transition,20220620,23:00:00,0.48,0.032,16,0.412,0.022,8
Transition,20220621,00:00:00,0.479,0.031,16,0.412,0.022,8
Transition,20220621,01:00:00,0.479,0.032,16,0.412,0.022,8
Transition,20220621,02:00:00,0.479,0.031,16,0.412,0.022,8
Transition,20220621,03:00:00,0.479,0.031,16,0.412,0.022,8
Transition,20220621,04:00:00,0.479,0.031,16,0.412,0.022,8
Transition,20220621,05:00:00,0.478,0.031,16,0.412,0.022,8
Transition,20220621,06:00:00,0.478,0.031,16,0.412,0.022,8
Transition,20220621,07:00:00,0.478,0.032,16,0.412,0.022,8
Transition,20220621,08:00:00,0.477,0.031,16,0.412,0.022,8
Transition,20220621,09:00:00,0.477,0.031,16,0.412,0.022,8
Transition,20220621,10:00:00,0.477,0.031,16,0.412,0.022,8
Transition,20220621,11:00:00,0.476,0.031,16,0.412,0.022,8
Transition,20220621,12:00:00,0.475,0.032,16,0.412,0.022,8
Transition,20220621,13:00:00,0.475,0.032,16,0.412,0.022,8
Transition,20220621,14:00:00,0.474,0.032,16,0.411,0.022,8
Transition,20220621,15:00:00,0.473,0.031,16,0.412,0.022,8
Transition,20220621,16:00:00,0.472,0.031,16,0.411,0.022,8
Transition,20220621,17:00:00,0.472,0.031,16,0.411,0.022,8
Transition,20220621,18:00:00,0.471,0.031,16,0.411,0.022,8
Transition,20220621,19:00:00,0.471,0.031,16,0.411,0.022,8
Transition,20220621,20:00:00,0.471,0.031,16,0.412,0.022,8
Transition,20220621,21:00:00,0.471,0.03,16,0.411,0.022,8
Transition,20220621,22:00:00,0.471,0.031,16,0.411,0.022,8
Transition,20220621,23:00:00,0.47,0.031,16,0.411,0.022,8
Transition,20220622,00:00:00,0.471,0.03,16,0.411,0.022,8
Transition,20220622,01:00:00,0.47,0.031,16,0.411,0.022,8
Transition,20220622,02:00:00,0.47,0.03,16,0.411,0.022,8
Transition,20220622,03:00:00,0.47,0.031,16,0.411,0.022,8
Transition,20220622,04:00:00,0.47,0.03,16,0.411,0.022,8
Transition,20220622,05:00:00,0.47,0.031,16,0.411,0.022,8
Transition,20220622,06:00:00,0.469,0.031,16,0.411,0.022,8
Transition,20220622,07:00:00,0.469,0.031,16,0.411,0.022,8
Transition,20220622,08:00:00,0.469,0.031,16,0.411,0.022,8
Transition,20220622,09:00:00,0.468,0.032,16,0.411,0.022,8
Transition,20220622,10:00:00,0.468,0.032,16,0.411,0.022,8
Transition,20220622,11:00:00,0.468,0.031,16,0.411,0.022,8
Transition,20220622,12:00:00,0.467,0.031,16,0.411,0.022,8
Transition,20220622,13:00:00,0.467,0.031,16,0.411,0.022,8
Transition,20220622,14:00:00,0.466,0.031,16,0.411,0.022,8
Transition,20220622,15:00:00,0.469,0.034,16,0.411,0.022,8
Transition,20220622,16:00:00,0.502,0.032,16,0.413,0.02,8
Transition,20220622,17:00:00,0.505,0.031,16,0.414,0.02,8
Transition,20220622,18:00:00,0.506,0.031,16,0.414,0.02,8
Transition,20220622,19:00:00,0.507,0.031,16,0.414,0.02,8
Transition,20220622,20:00:00,0.507,0.031,16,0.414,0.02,8
Transition,20220622,21:00:00,0.507,0.03,16,0.414,0.02,8
Transition,20220622,22:00:00,0.507,0.031,16,0.414,0.02,8
Transition,20220622,23:00:00,0.507,0.031,16,0.414,0.02,8
Transition,20220623,00:00:00,0.507,0.03,16,0.414,0.02,8
Transition,20220623,01:00:00,0.507,0.03,16,0.415,0.02,8
Transition,20220623,02:00:00,0.508,0.03,16,0.414,0.02,8
Transition,20220623,03:00:00,0.507,0.03,16,0.415,0.02,8
Transition,20220623,04:00:00,0.507,0.03,16,0.415,0.02,8
Transition,20220623,05:00:00,0.507,0.031,16,0.414,0.02,8
Transition,20220623,06:00:00,0.507,0.031,16,0.414,0.02,8
Transition,20220623,07:00:00,0.507,0.031,16,0.414,0.02,8
Transition,20220623,08:00:00,0.507,0.031,16,0.414,0.02,8
Transition,20220623,09:00:00,0.507,0.031,16,0.414,0.02,8
Transition,20220623,10:00:00,0.507,0.03,16,0.414,0.02,8
Transition,20220623,11:00:00,0.507,0.03,16,0.415,0.02,8
Transition,20220623,12:00:00,0.507,0.03,16,0.414,0.02,8
Transition,20220623,13:00:00,0.506,0.03,16,0.414,0.02,8
Transition,20220623,14:00:00,0.506,0.029,16,0.414,0.02,8
Transition,20220623,15:00:00,0.505,0.029,16,0.414,0.02,8
Transition,20220623,16:00:00,0.506,0.03,16,0.414,0.02,8
Transition,20220623,17:00:00,0.506,0.03,16,0.414,0.02,8
Transition,20220623,18:00:00,0.506,0.031,16,0.414,0.02,8
Transition,20220623,19:00:00,0.506,0.03,16,0.414,0.02,8
Transition,20220623,20:00:00,0.506,0.03,16,0.414,0.02,8
Transition,20220623,21:00:00,0.506,0.03,16,0.414,0.02,8
Transition,20220623,22:00:00,0.505,0.03,16,0.414,0.02,8
Transition,20220623,23:00:00,0.505,0.03,16,0.414,0.02,8
Transition,20220624,00:00:00,0.506,0.031,16,0.414,0.02,8
Transition,20220624,01:00:00,0.505,0.031,16,0.414,0.02,8
Transition,20220624,02:00:00,0.505,0.031,16,0.414,0.02,8
Transition,20220624,03:00:00,0.505,0.031,16,0.414,0.02,8
Transition,20220624,04:00:00,0.505,0.031,16,0.414,0.02,8
Transition,20220624,05:00:00,0.505,0.031,16,0.414,0.02,8
Transition,20220624,06:00:00,0.505,0.031,16,0.414,0.02,8
Transition,20220624,07:00:00,0.505,0.032,16,0.414,0.02,8
Transition,20220624,08:00:00,0.505,0.032,16,0.414,0.02,8
Transition,20220624,09:00:00,0.505,0.032,16,0.414,0.02,8
Transition,20220624,10:00:00,0.505,0.032,16,0.414,0.02,8
Transition,20220624,11:00:00,0.505,0.033,16,0.414,0.02,8
Transition,20220624,12:00:00,0.505,0.032,16,0.414,0.02,8
Transition,20220624,13:00:00,0.505,0.033,16,0.414,0.02,8
Transition,20220624,14:00:00,0.505,0.033,16,0.414,0.02,8
Transition,20220624,15:00:00,0.505,0.034,16,0.414,0.02,8
Transition,20220624,16:00:00,0.505,0.034,16,0.414,0.02,8
Transition,20220624,17:00:00,0.505,0.033,16,0.414,0.02,8
Transition,20220624,18:00:00,0.505,0.033,16,0.414,0.02,8
Transition,20220624,19:00:00,0.506,0.033,16,0.414,0.02,8
Transition,20220624,20:00:00,0.506,0.033,16,0.414,0.02,8
Transition,20220624,21:00:00,0.506,0.033,16,0.414,0.02,8
Transition,20220624,22:00:00,0.506,0.033,16,0.414,0.02,8
Transition,20220624,23:00:00,0.506,0.033,16,0.414,0.02,8
Transition,20220625,00:00:00,0.506,0.033,16,0.414,0.02,8
Transition,20220625,01:00:00,0.506,0.033,16,0.415,0.02,8
Transition,20220625,02:00:00,0.506,0.033,16,0.415,0.02,8
Transition,20220625,03:00:00,0.506,0.033,16,0.414,0.02,8
Transition,20220625,04:00:00,0.505,0.033,16,0.415,0.02,8
Transition,20220625,05:00:00,0.506,0.033,16,0.415,0.02,8
Transition,20220625,06:00:00,0.506,0.032,16,0.415,0.02,8
Transition,20220625,07:00:00,0.505,0.032,16,0.414,0.02,8
Transition,20220625,08:00:00,0.505,0.033,16,0.414,0.02,8
Transition,20220625,09:00:00,0.505,0.033,16,0.415,0.02,8
Transition,20220625,10:00:00,0.505,0.033,16,0.415,0.02,8
Transition,20220625,11:00:00,0.505,0.033,16,0.415,0.02,8
Transition,20220625,12:00:00,0.506,0.034,16,0.414,0.02,8
Transition,20220625,13:00:00,0.506,0.034,16,0.415,0.02,8
Transition,20220625,14:00:00,0.506,0.033,16,0.414,0.02,8
Transition,20220625,15:00:00,0.506,0.034,16,0.414,0.02,8
Transition,20220625,16:00:00,0.507,0.033,16,0.414,0.02,8
Transition,20220625,17:00:00,0.507,0.033,16,0.414,0.02,8
Transition,20220625,18:00:00,0.507,0.033,16,0.414,0.02,8
Transition,20220625,19:00:00,0.508,0.033,16,0.414,0.02,8
Transition,20220625,20:00:00,0.508,0.033,16,0.415,0.02,8
Transition,20220625,21:00:00,0.508,0.033,16,0.415,0.02,8
Transition,20220625,22:00:00,0.508,0.033,16,0.415,0.02,8
Transition,20220625,23:00:00,0.508,0.033,16,0.415,0.02,8
Transition,20220626,00:00:00,0.508,0.033,16,0.415,0.02,8
Transition,20220626,01:00:00,0.508,0.033,16,0.415,0.02,8
Transition,20220626,02:00:00,0.507,0.033,16,0.415,0.02,8
Transition,20220626,03:00:00,0.507,0.033,16,0.415,0.02,8
Transition,20220626,04:00:00,0.507,0.033,16,0.415,0.02,8
Transition,20220626,05:00:00,0.507,0.033,16,0.415,0.019,8
Transition,20220626,06:00:00,0.507,0.033,16,0.415,0.02,8
Transition,20220626,07:00:00,0.507,0.033,16,0.415,0.02,8
Transition,20220626,08:00:00,0.507,0.033,16,0.415,0.02,8
Transition,20220626,09:00:00,0.507,0.033,16,0.415,0.02,8
Transition,20220626,10:00:00,0.506,0.033,16,0.415,0.02,8
Transition,20220626,11:00:00,0.507,0.033,16,0.415,0.02,8
Transition,20220626,12:00:00,0.507,0.033,16,0.415,0.02,8
Transition,20220626,13:00:00,0.507,0.033,16,0.415,0.02,8
Transition,20220626,14:00:00,0.507,0.033,16,0.415,0.02,8
Transition,20220626,15:00:00,0.507,0.033,16,0.415,0.02,8
Transition,20220626,16:00:00,0.508,0.033,16,0.415,0.02,8
Transition,20220626,17:00:00,0.508,0.032,16,0.415,0.02,8
Transition,20220626,18:00:00,0.508,0.032,16,0.415,0.02,8
Transition,20220626,19:00:00,0.508,0.032,16,0.415,0.02,8
Transition,20220626,20:00:00,0.508,0.032,16,0.415,0.02,8
Transition,20220626,21:00:00,0.508,0.032,16,0.415,0.02,8
Transition,20220626,22:00:00,0.508,0.032,16,0.416,0.02,8
Transition,20220626,23:00:00,0.508,0.032,16,0.415,0.02,8
Transition,20220627,00:00:00,0.508,0.032,16,0.415,0.02,8
Transition,20220627,01:00:00,0.508,0.032,16,0.415,0.02,8
Transition,20220627,02:00:00,0.508,0.032,16,0.416,0.02,8
Transition,20220627,03:00:00,0.508,0.032,16,0.415,0.02,8
Transition,20220627,04:00:00,0.508,0.032,16,0.415,0.019,8
Transition,20220627,05:00:00,0.508,0.032,16,0.415,0.02,8
Transition,20220627,06:00:00,0.507,0.032,16,0.415,0.02,8
Transition,20220627,07:00:00,0.508,0.032,16,0.415,0.02,8
Transition,20220627,08:00:00,0.508,0.032,16,0.415,0.02,8
Transition,20220627,09:00:00,0.507,0.032,16,0.415,0.02,8
Transition,20220627,10:00:00,0.508,0.033,16,0.415,0.02,8
Transition,20220627,11:00:00,0.508,0.034,16,0.415,0.02,8
Transition,20220627,12:00:00,0.508,0.034,16,0.415,0.02,8
Transition,20220627,13:00:00,0.508,0.033,16,0.415,0.019,8
Transition,20220627,14:00:00,0.508,0.033,16,0.415,0.02,8
Transition,20220627,15:00:00,0.507,0.03,16,0.415,0.02,8
Transition,20220627,16:00:00,0.508,0.031,16,0.415,0.02,8
Transition,20220627,17:00:00,0.508,0.031,16,0.415,0.019,8
Transition,20220627,18:00:00,0.508,0.031,16,0.415,0.019,8
Transition,20220627,19:00:00,0.507,0.031,16,0.416,0.02,8
Transition,20220627,20:00:00,0.508,0.031,16,0.415,0.019,8
Transition,20220627,21:00:00,0.508,0.032,16,0.416,0.019,8
Transition,20220627,22:00:00,0.508,0.032,16,0.416,0.019,8
Transition,20220627,23:00:00,0.508,0.032,16,0.416,0.019,8
Transition,20220628,00:00:00,0.507,0.033,16,0.416,0.02,8
Transition,20220628,01:00:00,0.507,0.033,16,0.416,0.019,8
Transition,20220628,02:00:00,0.507,0.033,16,0.416,0.02,8
Transition,20220628,03:00:00,0.507,0.033,16,0.416,0.02,8
Transition,20220628,04:00:00,0.506,0.033,16,0.416,0.019,8
Transition,20220628,05:00:00,0.506,0.033,16,0.416,0.02,8
Transition,20220628,06:00:00,0.506,0.034,16,0.416,0.019,8
Transition,20220628,07:00:00,0.506,0.034,16,0.416,0.02,8
Transition,20220628,08:00:00,0.506,0.034,16,0.416,0.02,8
Transition,20220628,09:00:00,0.506,0.034,16,0.416,0.02,8
Transition,20220628,10:00:00,0.506,0.034,16,0.416,0.019,8
Transition,20220628,11:00:00,0.505,0.034,16,0.416,0.02,8
Transition,20220628,12:00:00,0.506,0.034,16,0.416,0.02,8
Transition,20220628,13:00:00,0.506,0.034,16,0.416,0.02,8
Transition,20220628,14:00:00,0.506,0.034,16,0.416,0.02,8
Transition,20220628,15:00:00,0.506,0.034,16,0.415,0.02,8
Transition,20220628,16:00:00,0.507,0.034,16,0.415,0.02,8
Transition,20220628,17:00:00,0.506,0.034,16,0.415,0.02,8
Transition,20220628,18:00:00,0.507,0.033,16,0.416,0.02,8
Transition,20220628,19:00:00,0.507,0.033,16,0.416,0.02,8
Transition,20220628,20:00:00,0.507,0.034,16,0.416,0.019,8
Transition,20220628,21:00:00,0.507,0.033,16,0.416,0.02,8
Transition,20220628,22:00:00,0.507,0.033,16,0.415,0.019,8
Transition,20220628,23:00:00,0.507,0.033,16,0.416,0.02,8
Transition,20220629,00:00:00,0.507,0.033,16,0.416,0.019,8
Transition,20220629,01:00:00,0.507,0.033,16,0.416,0.02,8
Transition,20220629,02:00:00,0.506,0.033,16,0.416,0.02,8
Transition,20220629,03:00:00,0.506,0.033,16,0.416,0.02,8
Transition,20220629,04:00:00,0.506,0.033,16,0.416,0.02,8
Transition,20220629,05:00:00,0.506,0.033,16,0.416,0.02,8
Transition,20220629,06:00:00,0.506,0.033,16,0.416,0.02,8
Transition,20220629,07:00:00,0.506,0.033,16,0.416,0.02,8
Transition,20220629,08:00:00,0.506,0.033,16,0.416,0.02,8
Transition,20220629,09:00:00,0.506,0.034,16,0.416,0.02,8
Transition,20220629,10:00:00,0.505,0.034,16,0.415,0.02,8
Transition,20220629,11:00:00,0.505,0.034,16,0.415,0.019,8
Transition,20220629,12:00:00,0.506,0.034,16,0.415,0.02,8
Transition,20220629,13:00:00,0.506,0.035,16,0.415,0.02,8
Transition,20220629,14:00:00,0.506,0.035,16,0.415,0.02,8
Transition,20220629,15:00:00,0.504,0.036,16,0.415,0.02,8
Transition,20220629,16:00:00,0.503,0.034,16,0.415,0.02,8
Transition,20220629,17:00:00,0.503,0.034,16,0.415,0.02,8
Transition,20220629,18:00:00,0.503,0.034,16,0.415,0.02,8
Transition,20220629,19:00:00,0.503,0.034,16,0.415,0.02,8
Transition,20220629,20:00:00,0.503,0.034,16,0.415,0.02,8
Transition,20220629,21:00:00,0.502,0.034,16,0.415,0.02,8
Transition,20220629,22:00:00,0.503,0.034,16,0.416,0.02,8
Transition,20220629,23:00:00,0.503,0.034,16,0.416,0.02,8
Transition,20220630,00:00:00,0.503,0.034,16,0.416,0.02,8
Transition,20220630,01:00:00,0.502,0.034,16,0.416,0.02,8
Transition,20220630,02:00:00,0.502,0.033,16,0.416,0.02,8
Transition,20220630,03:00:00,0.499,0.032,16,0.416,0.02,8
Transition,20220630,04:00:00,0.499,0.032,16,0.416,0.02,8
Transition,20220630,05:00:00,0.499,0.032,16,0.416,0.02,8
Transition,20220630,06:00:00,0.498,0.032,16,0.416,0.02,8
Transition,20220630,07:00:00,0.498,0.032,16,0.416,0.02,8
Transition,20220630,08:00:00,0.498,0.031,16,0.416,0.02,8
Transition,20220630,09:00:00,0.497,0.032,16,0.415,0.019,8
Transition,20220630,10:00:00,0.497,0.031,16,0.416,0.02,8
Transition,20220630,11:00:00,0.495,0.031,16,0.416,0.02,8
Transition,20220630,12:00:00,0.493,0.03,16,0.416,0.02,8
Transition,20220630,13:00:00,0.491,0.031,16,0.415,0.02,8
Transition,20220630,14:00:00,0.49,0.031,16,0.415,0.02,8
Transition,20220630,15:00:00,0.488,0.031,16,0.415,0.02,8
Transition,20220630,16:00:00,0.487,0.031,16,0.415,0.02,8
Transition,20220630,17:00:00,0.487,0.031,16,0.415,0.02,8
Transition,20220630,18:00:00,0.487,0.032,16,0.415,0.021,8
Transition,20220630,19:00:00,0.486,0.031,16,0.414,0.021,8
Transition,20220630,20:00:00,0.486,0.031,16,0.414,0.021,8
Transition,20220630,21:00:00,0.486,0.03,16,0.414,0.021,8
Transition,20220630,22:00:00,0.485,0.03,16,0.414,0.021,8
Transition,20220630,23:00:00,0.485,0.03,16,0.415,0.021,8
Transition,20220701,00:00:00,0.485,0.032,8,0.415,0.022,4
Upland,20220601,00:00:00,0.407,0.015,8,0.375,0.026,4
Upland,20220601,01:00:00,0.407,0.015,16,0.374,0.024,8
Upland,20220601,02:00:00,0.407,0.014,16,0.374,0.024,8
Upland,20220601,03:00:00,0.407,0.014,16,0.375,0.024,8
Upland,20220601,04:00:00,0.407,0.015,16,0.375,0.024,8
Upland,20220601,05:00:00,0.407,0.015,16,0.374,0.024,8
Upland,20220601,06:00:00,0.407,0.015,16,0.375,0.024,8
Upland,20220601,07:00:00,0.407,0.015,16,0.375,0.024,8
Upland,20220601,08:00:00,0.407,0.015,16,0.374,0.024,8
Upland,20220601,09:00:00,0.407,0.015,16,0.374,0.024,8
Upland,20220601,10:00:00,0.407,0.015,16,0.374,0.024,8
Upland,20220601,11:00:00,0.407,0.015,16,0.374,0.024,8
Upland,20220601,12:00:00,0.406,0.015,16,0.374,0.024,8
Upland,20220601,13:00:00,0.406,0.014,16,0.374,0.024,8
Upland,20220601,14:00:00,0.406,0.014,16,0.374,0.025,8
Upland,20220601,15:00:00,0.405,0.014,16,0.374,0.025,8
Upland,20220601,16:00:00,0.405,0.014,16,0.373,0.025,8
Upland,20220601,17:00:00,0.404,0.014,16,0.373,0.025,8
Upland,20220601,18:00:00,0.404,0.014,16,0.373,0.025,8
Upland,20220601,19:00:00,0.404,0.014,16,0.373,0.025,8
Upland,20220601,20:00:00,0.404,0.014,16,0.373,0.025,8
Upland,20220601,21:00:00,0.404,0.014,16,0.372,0.025,8
Upland,20220601,22:00:00,0.404,0.014,16,0.373,0.026,8
Upland,20220601,23:00:00,0.404,0.014,16,0.373,0.026,8
Upland,20220602,00:00:00,0.404,0.014,16,0.373,0.026,8
Upland,20220602,01:00:00,0.404,0.014,16,0.373,0.026,8
Upland,20220602,02:00:00,0.404,0.014,16,0.372,0.026,8
Upland,20220602,03:00:00,0.404,0.014,16,0.373,0.026,8
Upland,20220602,04:00:00,0.404,0.014,16,0.373,0.026,8
Upland,20220602,05:00:00,0.404,0.014,16,0.372,0.026,8
Upland,20220602,06:00:00,0.404,0.014,16,0.372,0.026,8
Upland,20220602,07:00:00,0.404,0.014,16,0.372,0.026,8
Upland,20220602,08:00:00,0.404,0.014,16,0.372,0.026,8
Upland,20220602,09:00:00,0.404,0.014,16,0.372,0.026,8
Upland,20220602,10:00:00,0.404,0.014,16,0.371,0.026,8
Upland,20220602,11:00:00,0.404,0.014,16,0.371,0.026,8
Upland,20220602,12:00:00,0.404,0.014,16,0.372,0.027,8
Upland,20220602,13:00:00,0.403,0.014,16,0.371,0.026,8
Upland,20220602,14:00:00,0.403,0.014,16,0.371,0.027,8
Upland,20220602,15:00:00,0.403,0.014,16,0.371,0.027,8
Upland,20220602,16:00:00,0.402,0.014,16,0.371,0.027,8
Upland,20220602,17:00:00,0.402,0.014,16,0.371,0.026,8
Upland,20220602,18:00:00,0.41,0.019,16,0.373,0.026,8
Upland,20220602,19:00:00,0.422,0.019,16,0.376,0.025,8
Upland,20220602,20:00:00,0.423,0.019,16,0.376,0.025,8
Upland,20220602,21:00:00,0.423,0.019,16,0.375,0.024,8
Upland,20220602,22:00:00,0.423,0.019,16,0.375,0.025,8
Upland,20220602,23:00:00,0.423,0.019,16,0.376,0.025,8
Upland,20220603,00:00:00,0.423,0.019,16,0.376,0.025,8
Upland,20220603,01:00:00,0.423,0.02,16,0.376,0.025,8
Upland,20220603,02:00:00,0.423,0.019,16,0.376,0.025,8
Upland,20220603,03:00:00,0.423,0.019,16,0.376,0.024,8
Upland,20220603,04:00:00,0.423,0.019,16,0.376,0.025,8
Upland,20220603,05:00:00,0.423,0.02,16,0.376,0.025,8
Upland,20220603,06:00:00,0.423,0.02,16,0.375,0.024,8
Upland,20220603,07:00:00,0.423,0.019,16,0.375,0.024,8
